X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,4241 Lavista Rd,,Tucker,United States,DeKalb,"4241 Lavista Rd, Tucker, GA 30084-5310",SEC I-285 & La Vista Rd,30084-5310,GA,T1390,1390,TRUE,2012-03-22T12:00:00,2001-10-10T12:00:00,Northlake,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 270-5375,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1135 Woodstock Rd,,Roswell,United States,Fulton,"1135 Woodstock Rd, Roswell, GA 30075-2231",NWC Rte 92 & Hardscrabble Rd,30075-2231,GA,T1761,1761,TRUE,2000-03-01T12:00:00,2000-03-01T12:00:00,Roswell,12-hour,334,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(770) 998-0144,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,3200 Holcomb Bridge Rd,,Peachtree Corners,United States,Gwinnett,"3200 Holcomb Bridge Rd, Peachtree Corners, GA 30092-3361",NEC Holcolm Rd & Peachtree Pkwy,30092-3361,GA,T0982,982,TRUE,2017-10-26T12:00:00,1995-10-04T12:00:00,Peachtree Corners,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 849-0885,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'Starbucks']"
en-US,2195 Hwy 20 SE,,Conyers,United States,Rockdale,"2195 Hwy 20 SE, Conyers, GA 30013-2028",NWC Hwy 20 & Millers Chapel Rd,30013-2028,GA,T2174,2174,TRUE,2012-06-21T12:00:00,2006-10-04T12:00:00,Conyers,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 785-6470,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,6000 N Point Pkwy,,Alpharetta,United States,Fulton,"6000 N Point Pkwy, Alpharetta, GA 30022-3006",SWC Haynes Bridge & N Point Pkwy,30022-3006,GA,T0970,970,TRUE,2012-10-11T12:00:00,1995-07-19T12:00:00,Alpharetta,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 664-5395,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,2022 Cumming Hwy,,Canton,United States,Cherokee,"2022 Cumming Hwy, Canton, GA 30115-8071",SEC I-575 & Cummings Hwy,30115-8071,GA,T2476,2476,TRUE,,2009-03-04T12:00:00,Canton,12-hour,334,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(678) 880-4311,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,5950 State Bridge Rd,,Duluth,United States,Fulton,"5950 State Bridge Rd, Duluth, GA 30097-6438",SEC State Bridg & Medlock Brid,30097-6438,GA,T0749,749,TRUE,2013-06-27T12:00:00,1995-10-04T12:00:00,Riverwood,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 476-5548,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,13055 Highway 9 N,,Milton,United States,Fulton,"13055 Highway 9 N, Milton, GA 30004-5137",NEC State Hwy 9 & Webb Rd,30004-5137,GA,T2431,2431,TRUE,,2008-07-23T12:00:00,Milton,12-hour,334,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(770) 225-1780,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,1905 Scenic Hwy N,,Snellville,United States,Gwinnett,"1905 Scenic Hwy N, Snellville, GA 30078-5633",NWC Ronald Reagan & Rt 124,30078-5633,GA,T0917,917,TRUE,2012-06-21T12:00:00,1994-10-05T12:00:00,Snellville,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 736-1113,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,2625 Peachtree Pkwy,,Suwanee,United States,Forsyth,"2625 Peachtree Pkwy, Suwanee, GA 30024-1048",SEC Brookwood Rd & Peachtree Pkwy,30024-1048,GA,T2056,2056,TRUE,,2005-10-05T12:00:00,John's Creek,12-hour,335,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(678) 513-8013,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,875 Lawrenceville Suwanee Rd,Ste 4000,Lawrenceville,United States,Gwinnett,"875 Lawrenceville Suwanee Rd, Lawrenceville, GA 30043-8479",NWC Rt 120 & 317,30043-8479,GA,T0747,747,TRUE,2017-03-30T12:00:00,1995-10-04T12:00:00,Lawrenceville,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 338-4460,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beauty Concierge', 'Caffe', 'Starbucks']"
en-US,1525 Market Place Blvd,,Cumming,United States,Forsyth,"1525 Market Place Blvd, Cumming, GA 30041-7935",NEC GA 400 & GA 20,30041-7935,GA,T1394,1394,TRUE,,2002-03-06T12:00:00,Cumming,12-hour,335,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(678) 455-9618,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,3205 Woodward Crossing Blvd,Ste B,Buford,United States,Gwinnett,"3205 Woodward Crossing Blvd, Buford, GA 30519-4938",NEC SR 20 & I-85,30519-4938,GA,T1206,1206,TRUE,2012-03-22T12:00:00,1999-10-06T12:00:00,Buford,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(678) 482-2367,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab']"
en-US,1901 13th Ave E,,Tuscaloosa,United States,Tuscaloosa,"1901 13th Ave E, Tuscaloosa, AL 35404-4785",SEC McFarland Blvd & 15th St,35404-4785,AL,T1787,1787,TRUE,2017-10-26T12:00:00,2002-03-06T12:00:00,Tuscaloosa,12-hour,340,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(205) 462-1064,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,2929 Watson Blvd,,Warner Robins,United States,Houston,"2929 Watson Blvd, Warner Robins, GA 31093-9600",SWC Houston Lk Blvd & Watson Blvd,31093-9600,GA,T1380,1380,TRUE,2007-04-13T12:00:00,2001-10-10T12:00:00,Warner Robins,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(478) 971-2141,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,916 Loganville Hwy,Ste 400,Bethlehem,United States,Barrow,"916 Loganville Hwy, Bethlehem, GA 30620-2145",SEC US Hwy 29 & Hwy 81,30620-2145,GA,T2493,2493,TRUE,,2009-03-04T12:00:00,Winder,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(678) 975-3060,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks', 'Wine & Beer Available']"
en-US,5865 Spout Springs Rd,,Flowery Branch,United States,Hall,"5865 Spout Springs Rd, Flowery Branch, GA 30542-3448",NEC I-985 & Sprout Springs Rd,30542-3448,GA,T2387,2387,TRUE,,2008-03-05T12:00:00,Flowery Branch,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 967-1205,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,2750 Carl T Jones Dr SE,Ste 7,Huntsville,United States,Madison,"2750 Carl T Jones Dr SE, Huntsville, AL 35802-4914",NWC Bailey Cove Rd & Four Mile Post,35802-4914,AL,T1367,1367,TRUE,,2001-10-10T12:00:00,Huntsville South,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(256) 650-3491,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Caffe', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,1235 Point Mallard Pkwy SE,,Decatur,United States,Morgan,"1235 Point Mallard Pkwy SE, Decatur, AL 35601-6531",SEC US Hwy 31 & Hwy 67,35601-6531,AL,T2084,2084,TRUE,,2007-10-10T12:00:00,Decatur,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 898-3036,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,514 Shallowford Rd NW,,Gainesville,United States,Hall,"514 Shallowford Rd NW, Gainesville, GA 30504-4154",SWC Skelton Rd & Shallowford,30504-4154,GA,T0796,796,TRUE,2017-03-30T12:00:00,1997-07-23T12:00:00,Gainesville,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 532-6670,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Caffe', 'Starbucks']"
en-US,4601 Montgomery Hwy,Ste 300,Dothan,United States,Houston,"4601 Montgomery Hwy, Dothan, AL 36303-1522",NWC US Hwy 231 & Murphy Mill Rd,36303-1522,AL,T1468,1468,TRUE,2012-10-11T12:00:00,2007-03-07T12:00:00,Dothan,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(334) 340-1112,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,6275 University Dr NW,,Huntsville,United States,Madison,"6275 University Dr NW, Huntsville, AL 35806-1776",SWC Hwy 72 & Enterprise Dr,35806-1776,AL,T1346,1346,TRUE,,2001-07-25T12:00:00,Huntsville West,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(256) 922-0189,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Caffe', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,2721 Dawson Rd,,Albany,United States,Dougherty,"2721 Dawson Rd, Albany, GA 31707-1672",NEC Dawson Rd & N Westover B,31707-1672,GA,T0734,734,TRUE,2012-03-22T12:00:00,1995-10-04T12:00:00,Albany,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(229) 888-1333,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Caffe', 'Fresh Grocery', 'Wine & Beer Available']"
en-US,8207 HIGHWAY 72 W,,Madison,United States,Madison,"8207 HIGHWAY 72 W, Madison, AL 35758-9571",,35758-9571,AL,T2816,2816,TRUE,,2012-03-07T12:00:00,Madison,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 690-5890,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,1816 Gunbarrel Rd,,Chattanooga,United States,Hamilton,"1816 Gunbarrel Rd, Chattanooga, TN 37421-3129",SEC Gunbarrel Rd & Igou Gap Rd,37421-3129,TN,T1302,1302,TRUE,2012-06-21T12:00:00,2000-10-04T12:00:00,Chattanooga East,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 490-1418,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk']"
en-US,3065 Atlanta Hwy,,Athens,United States,Clarke,"3065 Atlanta Hwy, Athens, GA 30606-3334",SWC BUS US 78 & Epps Bridge Rd,30606-3334,GA,T1453,1453,TRUE,2012-03-22T12:00:00,2003-10-08T12:00:00,Athens,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(706) 208-9379,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Wine & Beer Available']"
en-US,5579 Highway 153,,Hixson,United States,Hamilton,"5579 Highway 153, Hixson, TN 37343-3748",SWC Rt 153 & Winding Ln,37343-3748,TN,T2053,2053,TRUE,2012-03-22T12:00:00,2005-10-05T12:00:00,Chattanooga North,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 870-4768,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,4570 Frontage Rd NW,,Cleveland,United States,Bradley,"4570 Frontage Rd NW, Cleveland, TN 37312-2905",NWC I-75 & Paul Huff Parkway,37312-2905,TN,T2367,2367,TRUE,,2008-03-05T12:00:00,Cleveland,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 790-3000,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks']"
en-US,372 Cox Creek Pkwy,,Florence,United States,Lauderdale,"372 Cox Creek Pkwy, Florence, AL 35630-1540",SEC Cox Creek Pkwy & Gresham Rd,35630-1540,AL,T1322,1322,TRUE,2007-07-13T12:00:00,2001-03-07T12:00:00,Florence,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 764-6924,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,3519 Clemson Blvd,,Anderson,United States,Anderson,"3519 Clemson Blvd, Anderson, SC 29621-1312",SWC Clemson & Civic Ctr Blvds,29621-1312,SC,T1198,1198,TRUE,2012-03-22T12:00:00,1999-07-21T12:00:00,Anderson,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(864) 224-9772,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,3700 Bradfordville Rd,,Tallahassee,United States,Leon,"3700 Bradfordville Rd, Tallahassee, FL 32309-1943",NEC Thomasville & Bradfrdville,32309-1943,FL,T1973,1973,TRUE,2009-07-09T12:00:00,2005-07-20T12:00:00,Tallahassee North,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(850) 894-3213,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1851 Old Fort Pkwy,,Murfreesboro,United States,Rutherford,"1851 Old Fort Pkwy, Murfreesboro, TN 37129-3364",SEC Rt 96 & Thompson Lane,37129-3364,TN,T1126,1126,TRUE,2012-03-22T12:00:00,1998-07-22T12:00:00,Murfreesboro,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 907-2977,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,853 Harbor Blvd,,Destin,United States,Okaloosa,"853 Harbor Blvd, Destin, FL 32541-2709",NEC Hwy 98 & Main St,32541-2709,FL,T2085,2085,TRUE,2012-03-22T12:00:00,2005-10-05T12:00:00,Destin,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 650-7525,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,4727 Highway 90,,Pace,United States,Santa Rosa,"4727 Highway 90, Pace, FL 32571-1403",SEC US 90 & Watkins Rd,32571-1403,FL,T2279,2279,TRUE,2012-10-11T12:00:00,2007-07-25T12:00:00,Pace,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 995-7820,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,1033 Crossings Blvd,,Spring Hill,United States,Maury,"1033 Crossings Blvd, Spring Hill, TN 37174-2755",NEC US Hwy 31 & State Hwy 396,37174-2755,TN,T2362,2362,TRUE,,2008-03-05T12:00:00,Spring Hill,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(931) 489-1030,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,250 E Miracle Strip Pkwy,,Mary Esther,United States,Okaloosa,"250 E Miracle Strip Pkwy, Mary Esther, FL 32569-1924",NWC Mary Esther Cutoff & US 98,32569-1924,FL,T0740,740,TRUE,2013-06-27T12:00:00,1995-10-04T12:00:00,Mary Esther,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 243-4188,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,4223 Washington Rd,,Evans,United States,Columbia,"4223 Washington Rd, Evans, GA 30809-3069",NEC Washington Rd & Owens Rd,30809-3069,GA,T2027,2027,TRUE,,2005-10-05T12:00:00,Evans,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(706) 210-8591,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
